finished,participantcode,sessioncode,id_in_group,playertreatment_punish,playertreatment,contribution,punish_1,punish_2,punish_3,punish_used,punish_received,belief_punish_1,belief_punish_2,belief_punish_3,belief_punish,belief_contribution,contribution_others,payoff_bonus_1,payoff_bonus_2,payoff_fixed,payoff_total,points_1,points_2,punish_points_received,gender,age,language,income_max,trust,risk,instruction,econ_exp,group_contributions,share_total,group_payoff
incomplete,xgfoev83,xzbm4f7x,3,punish,hypothetical,10,,,,0,0,,,,0,40,,,,,,,0,0,,,,,,,,,,,
incomplete,d9hqrf94,xzbm4f7x,1,punish,hypothetical,3,,,,0,0,,,,0,2,,,,,,,0,0,,,,,,,,,,,
incomplete,0r6g0nkj,xzbm4f7x,2,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,55802iud,xzbm4f7x,3,punish,hypothetical,7,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,m3sud0nn,xzbm4f7x,1,punish,hypothetical,6,,,,0,0,,,,0,18,,,,,,,0,0,,,,,,,,,,,
incomplete,z8ywlcc1,xzbm4f7x,2,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,5qkas3ac,xzbm4f7x,3,punish,hypothetical,0,,,,0,0,,,,0,0,,,,,,,0,0,,,,,,,,,,,
incomplete,rl5f9n3s,xzbm4f7x,1,punish,hypothetical,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,33b5sqco,xzbm4f7x,2,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,zbso9566,xzbm4f7x,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,r1483gce,xzbm4f7x,1,punish,hypothetical,10,,,,0,0,,,,0,24,,,,,,,0,0,,,,,,,,,,,
incomplete,e8yhdmgi,xzbm4f7x,2,punish,hypothetical,2,,,,0,0,,,,0,12,,,,,,,0,0,,,,,,,,,,,
incomplete,0tn7br9g,xzbm4f7x,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,8zu5nb2x,xzbm4f7x,1,punish,hypothetical,20,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,ic1xczzq,xzbm4f7x,2,punish,hypothetical,3,,,,0,0,,,,0,12,,,,,,,0,0,,,,,,,,,,,
incomplete,7g187ia5,xzbm4f7x,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,ulyunqn5,xzbm4f7x,1,punish,hypothetical,8,,,,0,0,,,,0,22,,,,,,,0,0,,,,,,,,,,,
incomplete,eqkmusqe,xzbm4f7x,2,punish,hypothetical,10,,,,0,0,,,,0,30,,,,,,,0,0,,,,,,,,,,,
incomplete,ime30sl7,xzbm4f7x,3,punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,xjotkmp3,xzbm4f7x,1,punish,hypothetical,10,,0,0,0,0,,0,0,0,20,5,,.88,1.1,1.1,17.5,0,0,,,,,,,,,15,7.5,67.5
incomplete,v9x55s8k,xzbm4f7x,2,punish,hypothetical,5,-2,,-8,0,0,-2,,-4,-6,10,10,,1.13,1.1,1.1,22.5,0,0,,,,,,,,,15,7.5,67.5
incomplete,ng9x3872,xzbm4f7x,3,punish,hypothetical,0,,,,0,0,,,,0,0,15,,1.38,1.1,1.1,27.5,0,0,,,,,,,,,15,7.5,67.5
incomplete,bj45oleb,ugr2iyjf,1,no_punish,real,8,,,,0,0,,,,0,20,10,1.05,1.05,1.1,2.1500001,21,0,0,,,,,,,,,18,9,69
incomplete,12u16aeb,ugr2iyjf,2,no_punish,real,0,,,,0,0,,,,0,0,18,1.45,1.45,1.1,2.55,29,0,0,2,30,2,1,2,7,4,1,18,9,69
incomplete,eg7r1hx8,ugr2iyjf,3,no_punish,real,10,,,,0,0,,,,0,10,8,.94999999,.94999999,1.1,2.05,19,0,0,2,51,2,2,2,1,4,1,18,9,69
incomplete,whc2kg7c,ugr2iyjf,1,no_punish,hypothetical,8,,,,0,0,,,,0,5,,,,,,,0,0,,,,,,,,,,,
incomplete,sbnhqwc9,ugr2iyjf,2,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,sx65vc72,ugr2iyjf,3,no_punish,hypothetical,10,,,,0,0,,,,0,30,,,,,,,0,0,,,,,,,,,,,
incomplete,eipo5pu1,ugr2iyjf,1,no_punish,real,10,,,,0,0,,,,0,25,23,1.33,1.33,1.1,2.4300001,26.5,0,0,2,31,1,1,2,3,3,0,33,16.5,76.5
incomplete,xo69ztp8,ugr2iyjf,2,no_punish,real,15,,,,0,0,,,,0,30,18,1.0700001,1.0700001,1.1,2.1700001,21.5,0,0,2,22,2,1,2,8,5,6,33,16.5,76.5
incomplete,ocher1o3,ugr2iyjf,3,no_punish,real,8,,,,0,0,,,,0,11,25,1.4299999,1.4299999,1.1,2.53,28.5,0,0,,,,,,,,,33,16.5,76.5
incomplete,7mae6jf1,ugr2iyjf,1,no_punish,hypothetical,5,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,9xoqtjtc,ugr2iyjf,2,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,1nvz5tq5,ugr2iyjf,3,no_punish,hypothetical,20,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,7fa2dh33,ugr2iyjf,1,no_punish,hypothetical,10,,,,0,0,,,,0,15,14,1.1,1.1,1.1,1.1,22,0,0,1,24,2,2,1,7,5,1,24,12,72
incomplete,xqn14bcf,ugr2iyjf,2,no_punish,hypothetical,7,,,,0,0,,,,0,25,17,1.25,1.25,1.1,1.1,25,0,0,1,34,2,3,2,7,3,3,24,12,72
incomplete,9ucm394b,ugr2iyjf,3,no_punish,hypothetical,7,,,,0,0,,,,0,22,17,1.25,1.25,1.1,1.1,25,0,0,,,,,,,,,24,12,72
incomplete,dd33zrr7,ugr2iyjf,1,no_punish,real,20,,,,0,0,,,,0,26,,,,,,,0,0,,,,,,,,,,,
incomplete,5vi23kbv,ugr2iyjf,2,no_punish,real,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,3le5mw26,ugr2iyjf,3,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,xaq3k0np,ugr2iyjf,1,no_punish,hypothetical,10,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,49x4z6f9,ugr2iyjf,2,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,dcjl3jwi,ugr2iyjf,3,no_punish,hypothetical,10,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,84me6f91,ugr2iyjf,1,no_punish,real,20,,,,0,0,,,,0,40,,,,,,,0,0,,,,,,,,,,,
incomplete,o4y463wv,ugr2iyjf,2,no_punish,real,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,55w58p5x,ugr2iyjf,3,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,3x1zj0fv,ugr2iyjf,1,no_punish,real,15,,,,0,0,,,,0,30,,,,,,,0,0,,,,,,,,,,,
incomplete,0ek7e867,ugr2iyjf,2,no_punish,real,10,,,,0,0,,,,0,18,,,,,,,0,0,,,,,,,,,,,
incomplete,hvwmmb7q,ugr2iyjf,3,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,f1ve44xv,ugr2iyjf,1,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,a1gs5314,ugr2iyjf,2,no_punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,jmw5fbtv,ugr2iyjf,3,no_punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,a1lfkcvg,j5s4zop4,1,no_punish,real,0,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,bi2khjpy,j5s4zop4,2,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,2e147cxi,j5s4zop4,3,no_punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,3bw4atei,j5s4zop4,1,no_punish,hypothetical,0,,,,0,0,,,,0,2,,,,,,,0,0,,,,,,,,,,,
incomplete,yxixwvpq,j5s4zop4,2,no_punish,hypothetical,5,,,,0,0,,,,0,7,,,,,,,0,0,,,,,,,,,,,
incomplete,6045os84,j5s4zop4,3,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,waj77l37,j5s4zop4,1,no_punish,real,5,,,,0,0,,,,0,10,13,1.2,1.2,1.1,2.3,24,0,0,1,24,2,2,2,7,4,5,18,9,69
incomplete,h9sjflt5,j5s4zop4,2,no_punish,real,5,,,,0,0,,,,0,18,13,1.2,1.2,1.1,2.3,24,0,0,2,25,2,1,1,6,3,0,18,9,69
incomplete,7o3q8y0z,j5s4zop4,3,no_punish,real,8,,,,0,0,,,,0,11,10,1.05,1.05,1.1,2.1500001,21,0,0,,,,,,,,,18,9,69
incomplete,kfygxwmm,j5s4zop4,1,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,w8r5c58k,j5s4zop4,2,no_punish,hypothetical,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,qver3g1d,j5s4zop4,3,no_punish,hypothetical,0,,,,0,0,,,,0,12,,,,,,,0,0,,,,,,,,,,,
incomplete,8z7mpzvy,j5s4zop4,1,no_punish,hypothetical,10,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,vm6ol9bj,j5s4zop4,2,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,9ddpzw0q,j5s4zop4,3,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,cv71ui0p,j5s4zop4,1,no_punish,hypothetical,11,,,,0,0,,,,0,20,25,1.35,1.35,1.1,1.1,27,0,0,2,32,1,2,2,6,3,4,36,18,78
incomplete,k06b64df,j5s4zop4,2,no_punish,hypothetical,20,,,,0,0,,,,0,30,16,.89999998,.89999998,1.1,1.1,18,0,0,,,,,,,,,36,18,78
incomplete,31sm60c7,j5s4zop4,3,no_punish,hypothetical,5,,,,0,0,,,,0,10,31,1.65,1.65,1.1,1.1,33,0,0,2,23,1,1,2,2,3,0,36,18,78
incomplete,z0134a3v,j5s4zop4,1,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,aa336bo3,j5s4zop4,2,no_punish,real,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,35lhpn1s,j5s4zop4,3,no_punish,real,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,vvrxtko4,j5s4zop4,1,no_punish,hypothetical,8,,,,0,0,,,,0,16,,,,,,,0,0,,,,,,,,,,,
incomplete,iofh7yfc,j5s4zop4,2,no_punish,hypothetical,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,ubtmwn6w,j5s4zop4,3,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,3cw63sjt,j5s4zop4,1,no_punish,real,4,,,,0,0,,,,0,12,,,,,,,0,0,,,,,,,,,,,
incomplete,vlge76u8,j5s4zop4,2,no_punish,real,0,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,mhq5cxwy,j5s4zop4,3,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,47vjpegs,j5s4zop4,1,no_punish,hypothetical,10,,,,0,0,,,,0,26,11,1.03,1.03,1.1,1.1,20.5,0,0,,,,,,,,,21,10.5,70.5
incomplete,tu5246ca,j5s4zop4,2,no_punish,hypothetical,5,,,,0,0,,,,0,7,16,1.28,1.28,1.1,1.1,25.5,0,0,2,30,1,3,2,7,2,3,21,10.5,70.5
incomplete,mgojkagf,j5s4zop4,3,no_punish,hypothetical,6,,,,0,0,,,,0,10,15,1.23,1.23,1.1,1.1,24.5,0,0,2,24,2,3,1,1,4,8,21,10.5,70.5
incomplete,hn0jr69b,j5s4zop4,1,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,dp5pcyo2,j5s4zop4,2,no_punish,real,10,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,7un7cayb,j5s4zop4,3,no_punish,real,9,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,lb8g51se,j5s4zop4,1,no_punish,hypothetical,5,,,,0,0,,,,0,14,27,1.55,1.55,1.1,1.1,31,0,0,1,23,2,2,2,3,3,5,32,16,76
incomplete,aa5nea1e,j5s4zop4,2,no_punish,hypothetical,20,,,,0,0,,,,0,40,12,.80000001,.80000001,1.1,1.1,16,0,0,,,,,,,,,32,16,76
incomplete,xcvo5x18,j5s4zop4,3,no_punish,hypothetical,7,,,,0,0,,,,0,18,25,1.45,1.45,1.1,1.1,29,0,0,2,23,1,1,2,10,2,1,32,16,76
incomplete,3n0ujmq0,j5s4zop4,1,no_punish,real,15,,,,0,0,,,,0,30,25,1.25,1.25,1.1,2.3499999,25,0,0,1,22,2,3,2,6,3,0,40,20,80
incomplete,i4ahp485,j5s4zop4,2,no_punish,real,15,,,,0,0,,,,0,0,25,1.25,1.25,1.1,2.3499999,25,0,0,1,27,2,1,1,10,5,0,40,20,80
incomplete,f116ql9h,j5s4zop4,3,no_punish,real,10,,,,0,0,,,,0,20,30,1.5,1.5,1.1,2.5999999,30,0,0,,,,,,,,,40,20,80
incomplete,ezgexzwe,j5s4zop4,1,no_punish,hypothetical,5,,,,0,0,,,,0,16,30,1.63,1.63,1.1,1.1,32.5,0,0,,,,,,,,,35,17.5,77.5
incomplete,eh8x05ao,j5s4zop4,2,no_punish,hypothetical,10,,,,0,0,,,,0,20,25,1.38,1.38,1.1,1.1,27.5,0,0,1,38,2,2,2,8,2,0,35,17.5,77.5
incomplete,8m0ijzt7,j5s4zop4,3,no_punish,hypothetical,20,,,,0,0,,,,0,20,15,.88,.88,1.1,1.1,17.5,0,0,2,45,1,1,2,7,5,2,35,17.5,77.5
incomplete,0ospxp79,j5s4zop4,1,no_punish,real,7,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,lvvn002y,j5s4zop4,2,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,9bu3c9kh,j5s4zop4,3,no_punish,real,15,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,ko5yozqq,j5s4zop4,1,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,m45n7yvx,j5s4zop4,2,no_punish,real,11,,,,0,0,,,,0,3,,,,,,,0,0,,,,,,,,,,,
incomplete,6utj1487,j5s4zop4,3,no_punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,k7f2snkr,j5s4zop4,1,no_punish,hypothetical,20,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,zule0obd,j5s4zop4,2,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,s0aw1wio,j5s4zop4,3,no_punish,hypothetical,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,ybckahsn,j5s4zop4,1,no_punish,real,10,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,cw5wjfmk,j5s4zop4,2,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,k8gjmpnu,j5s4zop4,3,no_punish,real,0,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,ie8uc0wu,j5s4zop4,1,no_punish,real,8,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,8nkopqw4,j5s4zop4,2,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,qsu4482p,j5s4zop4,3,no_punish,real,7,,,,0,0,,,,0,23,,,,,,,0,0,,,,,,,,,,,
incomplete,m32ieel3,w5enat04,1,no_punish,real,7,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,rp859mw1,w5enat04,2,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,2obs1jsu,w5enat04,3,no_punish,real,10,,,,0,0,,,,0,18,,,,,,,0,0,,,,,,,,,,,
incomplete,ulk2340i,w5enat04,1,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,dmwzlukx,w5enat04,2,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,7linnu7x,w5enat04,3,no_punish,hypothetical,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,aro6pb1u,w5enat04,1,no_punish,hypothetical,5,,,,0,0,,,,0,10,12,1.1799999,1.1799999,1.1,1.1,23.5,0,0,2,22,2,2,2,1,3,5,17,8.5,68.5
incomplete,brvxaet5,w5enat04,2,no_punish,hypothetical,5,,,,0,0,,,,0,6,12,1.1799999,1.1799999,1.1,1.1,23.5,0,0,,,,,,,,,17,8.5,68.5
incomplete,7jjftree,w5enat04,3,no_punish,hypothetical,7,,,,0,0,,,,0,19,10,1.0700001,1.0700001,1.1,1.1,21.5,0,0,2,23,2,2,2,6,4,2,17,8.5,68.5
incomplete,t94mlz95,w5enat04,1,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,vn2bz3a1,w5enat04,2,no_punish,real,0,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,s30p6bz8,w5enat04,3,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,cb1y82f3,w5enat04,1,no_punish,hypothetical,13,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,bko3vhdu,w5enat04,2,no_punish,hypothetical,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,prusf8xo,w5enat04,3,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,h8su34r8,w5enat04,1,no_punish,hypothetical,14,,,,0,0,,,,0,29,12,.94999999,.94999999,1.1,1.1,19,0,0,,,,,,,,,26,13,73
incomplete,3qhsxuo0,w5enat04,2,no_punish,hypothetical,10,,,,0,0,,,,0,20,16,1.15,1.15,1.1,1.1,23,0,0,3,23,2,1,2,8,2,0,26,13,73
incomplete,l1tj46qa,w5enat04,3,no_punish,hypothetical,2,,,,0,0,,,,0,10,24,1.55,1.55,1.1,1.1,31,0,0,1,34,2,2,2,7,4,1,26,13,73
incomplete,uwm9lza7,w5enat04,1,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,kypajz2t,w5enat04,2,no_punish,real,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,dmgwsmgt,w5enat04,3,no_punish,real,12,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,joz6zp48,w5enat04,1,no_punish,hypothetical,5,,,,0,0,,,,0,10,3,.94999999,.94999999,1.1,1.1,19,0,0,,,,,,,,,8,4,64
incomplete,6y9hgnml,w5enat04,2,no_punish,hypothetical,0,,,,0,0,,,,0,8,8,1.2,1.2,1.1,1.1,24,0,0,2,28,1,1,2,7,2,1,8,4,64
incomplete,lhjgv7w4,w5enat04,3,no_punish,hypothetical,3,,,,0,0,,,,0,15,5,1.05,1.05,1.1,1.1,21,0,0,2,21,2,2,1,7,5,1,8,4,64
incomplete,zswyb3sl,w5enat04,1,no_punish,hypothetical,9,,,,0,0,,,,0,23,12,1.0700001,1.0700001,1.1,1.1,21.5,0,0,,,,,,,,,21,10.5,70.5
incomplete,1qvmqu0j,w5enat04,2,no_punish,hypothetical,10,,,,0,0,,,,0,20,11,1.03,1.03,1.1,1.1,20.5,0,0,1,21,2,1,2,3,2,2,21,10.5,70.5
incomplete,qnayu9id,w5enat04,3,no_punish,hypothetical,2,,,,0,0,,,,0,8,19,1.4299999,1.4299999,1.1,1.1,28.5,0,0,2,22,1,2,2,4,3,2,21,10.5,70.5
incomplete,qo4qr7y5,w5enat04,1,no_punish,hypothetical,8,,,,0,0,,,,0,12,15,1.1799999,1.1799999,1.1,1.1,23.5,0,0,2,25,2,1,2,7,4,10,23,11.5,71.5
incomplete,2tbci7gn,w5enat04,2,no_punish,hypothetical,5,,,,0,0,,,,0,20,18,1.33,1.33,1.1,1.1,26.5,0,0,,,,,,,,,23,11.5,71.5
incomplete,otyh5b2e,w5enat04,3,no_punish,hypothetical,10,,,,0,0,,,,0,20,13,1.0700001,1.0700001,1.1,1.1,21.5,0,0,2,27,2,2,2,8,3,3,23,11.5,71.5
incomplete,c6y1pzar,w5enat04,1,no_punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,etmt7fd0,w5enat04,2,no_punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,sxakh66h,w5enat04,3,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,fwf20a6k,w5enat04,1,no_punish,hypothetical,3,,,,0,0,,,,0,3,,,,,,,0,0,,,,,,,,,,,
incomplete,0417pwct,w5enat04,2,no_punish,hypothetical,20,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,n1ejjwbc,w5enat04,3,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,7buvo5b7,w5enat04,1,no_punish,real,20,,,,0,0,,,,0,40,,,,,,,0,0,,,,,,,,,,,
incomplete,rjyocht4,w5enat04,2,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,bekjpwpq,w5enat04,3,no_punish,real,20,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,z8yb0gkw,w5enat04,1,no_punish,real,6,,,,0,0,,,,0,15,5,.98000002,.98000002,1.1,2.0799999,19.5,0,0,2,21,2,2,2,3,3,3,11,5.5,65.5
incomplete,yetdcpxj,w5enat04,2,no_punish,real,5,,,,0,0,,,,0,20,6,1.03,1.03,1.1,2.1300001,20.5,0,0,1,25,2,2,2,5,3,0,11,5.5,65.5
incomplete,2hxc9thq,w5enat04,3,no_punish,real,0,,,,0,0,,,,0,15,11,1.28,1.28,1.1,2.3800001,25.5,0,0,,,,,,,,,11,5.5,65.5
incomplete,osrc0owu,w5enat04,1,no_punish,real,15,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,1wg3kumz,w5enat04,2,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,n7o54xjo,w5enat04,3,no_punish,real,15,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,247rqwv1,q4xq5kmx,1,no_punish,real,0,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,p3b2ya6n,q4xq5kmx,2,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,42qhmld8,q4xq5kmx,3,no_punish,real,15,,,,0,0,,,,0,35,,,,,,,0,0,,,,,,,,,,,
incomplete,5efzaxll,q4xq5kmx,1,no_punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,zay1tvtf,q4xq5kmx,2,no_punish,real,6,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,nx1b744h,q4xq5kmx,3,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,6ulw04oe,q4xq5kmx,1,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,ai06it8v,q4xq5kmx,2,no_punish,hypothetical,20,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,ucfxbs1u,q4xq5kmx,3,no_punish,hypothetical,0,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,odnaui62,q4xq5kmx,1,no_punish,hypothetical,10,,,,0,0,,,,0,20,6,.89999998,.89999998,1.1,1.1,18,0,0,2,25,2,2,1,2,5,2,16,8,68
incomplete,jlgn6uhf,q4xq5kmx,2,no_punish,hypothetical,1,,,,0,0,,,,0,10,15,1.35,1.35,1.1,1.1,27,0,0,1,26,2,2,2,8,2,10,16,8,68
incomplete,qifcwsi9,q4xq5kmx,3,no_punish,hypothetical,5,,,,0,0,,,,0,15,11,1.15,1.15,1.1,1.1,23,0,0,,,,,,,,,16,8,68
incomplete,e0lpb7y1,q4xq5kmx,1,no_punish,real,20,,,,0,0,,,,0,40,13,.82999998,.82999998,1.1,1.9299999,16.5,0,0,1,40,2,1,2,8,4,5,33,16.5,76.5
incomplete,ywtfnz4u,q4xq5kmx,2,no_punish,real,7,,,,0,0,,,,0,14,26,1.48,1.48,1.1,2.5799999,29.5,0,0,,,,,,,,,33,16.5,76.5
incomplete,q6v14fie,q4xq5kmx,3,no_punish,real,6,,,,0,0,,,,0,15,27,1.53,1.53,1.1,2.6300001,30.5,0,0,2,31,2,1,2,3,5,5,33,16.5,76.5
incomplete,95kif2gk,q4xq5kmx,1,no_punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,vqdqrigv,q4xq5kmx,2,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,gv7hxeaq,q4xq5kmx,3,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,mg8sx3xp,q4xq5kmx,1,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,t7b2v0jb,q4xq5kmx,2,no_punish,real,14,,,,0,0,,,,0,25,,,,,,,0,0,,,,,,,,,,,
incomplete,wrgumzsp,q4xq5kmx,3,no_punish,real,14,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,qtxx88qs,q4xq5kmx,1,no_punish,real,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,7kd3n4yz,q4xq5kmx,2,no_punish,real,5,,,,0,0,,,,0,10,,,,,,,0,0,,,,,,,,,,,
incomplete,dltt93wj,q4xq5kmx,3,no_punish,real,10,,,,0,0,,,,0,20,,,,,,,0,0,,,,,,,,,,,
incomplete,iu8e4tsh,q4xq5kmx,1,no_punish,hypothetical,,,,,0,0,,,,0,,,,,,,,0,0,,,,,,,,,,,
incomplete,i7wzmcq7,q4xq5kmx,2,no_punish,hypothetical,10,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
incomplete,e00skfvf,q4xq5kmx,3,no_punish,hypothetical,10,,,,0,0,,,,0,15,,,,,,,0,0,,,,,,,,,,,
